id,image_filename,image_description,sensor_temp_c,sensor_vibration_hz,sensor_acoustic_db,defect_type,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
251,part_251.jpg,Metal housing showing rust patches near bolts (approx 3.82% of image).,68.51,11.14,37.4,Rust,158,326,253,519
252,part_252.jpg,"Corroded surface with brown oxidization around seams, visible area ~1.63%.",61.78,6.49,40.93,Rust,130,505,331,544
253,part_253.jpg,Chrome-plated component with uniform finish and no visible defects.,62.53,8.08,41.8,,0,0,0,0
254,part_254.jpg,Surface shows heat damage and dark soot near key joints.,70.42,11.72,45.28,Burn_Mark,410,383,627,557
255,part_255.jpg,"Corroded surface with brown oxidization around seams, visible area ~2.61%.",50.1,9.28,41.73,Rust,388,244,527,334
256,part_256.jpg,"Corroded surface with brown oxidization around seams, visible area ~9.2%.",71.87,6.45,51.13,Rust,141,21,381,205
257,part_257.jpg,Polished steel connector with intact threads and no deformation.,54.85,14.42,31.84,,0,0,0,0
258,part_258.jpg,Severe surface corrosion with flaking detected in region of interest.,58.72,10.74,47.44,Corrosion,134,277,309,340
259,part_259.jpg,Chrome-plated component with uniform finish and no visible defects.,61.07,8.4,44.25,,0,0,0,0
260,part_260.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",65.27,16.25,50.03,Missing_Bolt,501,355,777,478
261,part_261.jpg,Multiple scratches along the surface; linear abrasions visible.,53.83,11.71,45.52,Scratch,224,204,450,325
262,part_262.jpg,Surface shows heat damage and dark soot near key joints.,67.04,12.73,53.15,Burn_Mark,483,310,601,360
263,part_263.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",57.31,13.42,47.43,Missing_Bolt,367,376,438,529
264,part_264.jpg,Paint chipping and abrasion exposing bare metal over ~1.52% of surface.,67.2,8.0,42.66,Paint_Wear,358,36,430,137
265,part_265.jpg,Polished steel connector with intact threads and no deformation.,62.84,8.0,47.38,,0,0,0,0
266,part_266.jpg,Aluminum casing showing even machining marks and no corrosion.,63.14,11.04,44.66,,0,0,0,0
267,part_267.jpg,Injection-molded plastic part with smooth surface and consistent color.,56.85,12.86,42.63,,0,0,0,0
268,part_268.jpg,Aluminum casing showing even machining marks and no corrosion.,62.12,14.28,43.3,,0,0,0,0
269,part_269.jpg,"Corroded surface with brown oxidization around seams, visible area ~6.3%.",66.41,10.49,45.83,Rust,62,140,243,307
270,part_270.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",53.58,11.45,39.14,Missing_Bolt,466,145,632,240
271,part_271.jpg,Polished steel connector with intact threads and no deformation.,58.45,11.99,46.36,,0,0,0,0
272,part_272.jpg,Aluminum casing showing even machining marks and no corrosion.,67.08,7.28,37.21,,0,0,0,0
273,part_273.jpg,"Hairline fracture near mounting hole, crack length notable in image.",56.82,10.4,48.15,Crack,533,332,739,420
274,part_274.jpg,Chrome-plated component with uniform finish and no visible defects.,68.8,7.99,45.37,,0,0,0,0
275,part_275.jpg,Localized corrosion and pitting around weld joint; visible pitting area ~5.5%.,55.16,9.6,40.21,Corrosion,42,307,207,467
276,part_276.jpg,Aluminum casing showing even machining marks and no corrosion.,67.07,7.85,52.45,,0,0,0,0
277,part_277.jpg,Part shows bending and warpage under inspection in image.,69.27,6.72,43.43,Warp,340,23,540,116
278,part_278.jpg,Aluminum casing showing even machining marks and no corrosion.,67.85,9.78,43.59,,0,0,0,0
279,part_279.jpg,Polished steel connector with intact threads and no deformation.,63.06,13.47,39.01,,0,0,0,0
280,part_280.jpg,Polished steel connector with intact threads and no deformation.,62.35,10.06,40.92,,0,0,0,0
281,part_281.jpg,Surface shows scuffs and paint wear concentrated near bolt area.,66.76,7.93,43.96,Paint_Wear,561,173,709,357
282,part_282.jpg,"Hairline fracture near mounting hole, crack length notable in image.",52.9,13.29,45.38,Crack,210,202,398,383
283,part_283.jpg,Aluminum casing showing even machining marks and no corrosion.,54.13,10.89,34.11,,0,0,0,0
284,part_284.jpg,Impact dent on casing visible as concave distortion along the outer edge.,55.85,11.15,47.48,Dent,259,129,454,221
285,part_285.jpg,Paint chipping and abrasion exposing bare metal over ~1.64% of surface.,58.11,2.22,44.49,Paint_Wear,591,506,774,549
286,part_286.jpg,Polished steel connector with intact threads and no deformation.,55.11,10.84,34.58,,0,0,0,0
287,part_287.jpg,Chrome-plated component with uniform finish and no visible defects.,64.93,8.39,39.33,,0,0,0,0
288,part_288.jpg,Dented outer rim with localized deformation approx 1.11% area.,66.04,12.19,42.52,Dent,233,243,381,279
289,part_289.jpg,Injection-molded plastic part with smooth surface and consistent color.,60.02,11.26,47.79,,0,0,0,0
290,part_290.jpg,Mounting hole missing bolt; loose gap visible near seam.,65.49,16.8,47.23,Missing_Bolt,315,20,510,170
291,part_291.jpg,Injection-molded plastic part with smooth surface and consistent color.,63.31,15.15,26.15,,0,0,0,0
292,part_292.jpg,Chrome-plated component with uniform finish and no visible defects.,53.72,5.16,39.43,,0,0,0,0
293,part_293.jpg,Injection-molded plastic part with smooth surface and consistent color.,65.02,10.27,36.74,,0,0,0,0
294,part_294.jpg,Paint chipping and abrasion exposing bare metal over ~1.31% of surface.,51.14,8.29,33.14,Paint_Wear,528,92,593,189
295,part_295.jpg,Visible surface crack extending across component edge; crack region ~2.35%.,60.7,7.26,54.98,Crack,111,184,268,256
296,part_296.jpg,Injection-molded plastic part with smooth surface and consistent color.,54.28,5.38,40.55,,0,0,0,0
297,part_297.jpg,Surface shows scuffs and paint wear concentrated near bolt area.,51.16,8.49,41.57,Paint_Wear,289,406,445,540
298,part_298.jpg,Aluminum casing showing even machining marks and no corrosion.,67.33,12.84,48.66,,0,0,0,0
299,part_299.jpg,Visible surface crack extending across component edge; crack region ~3.71%.,65.25,10.92,37.72,Crack,611,134,746,266
300,part_300.jpg,Polished steel connector with intact threads and no deformation.,56.62,9.94,40.35,,0,0,0,0
301,part_301.jpg,Injection-molded plastic part with smooth surface and consistent color.,54.02,7.06,40.28,,0,0,0,0
302,part_302.jpg,Part shows bending and warpage under inspection in image.,74.12,14.3,45.26,Warp,205,222,419,291
303,part_303.jpg,"Hairline fracture near mounting hole, crack length notable in image.",64.67,11.91,52.22,Crack,403,374,621,442
304,part_304.jpg,Surface shows heat damage and dark soot near key joints.,70.31,11.42,47.59,Burn_Mark,402,61,629,178
305,part_305.jpg,Aluminum casing showing even machining marks and no corrosion.,55.94,5.93,45.4,,0,0,0,0
306,part_306.jpg,Aluminum casing showing even machining marks and no corrosion.,61.63,14.18,38.17,,0,0,0,0
307,part_307.jpg,"Corroded surface with brown oxidization around seams, visible area ~6.29%.",65.58,9.49,43.02,Rust,25,217,209,381
308,part_308.jpg,Surface scratch marks concentrated in the central region.,62.01,15.35,40.32,Scratch,644,212,723,311
309,part_309.jpg,Polished steel connector with intact threads and no deformation.,65.1,15.84,37.58,,0,0,0,0
310,part_310.jpg,Chrome-plated component with uniform finish and no visible defects.,58.98,11.65,37.5,,0,0,0,0
311,part_311.jpg,Impact dent on casing visible as concave distortion along the outer edge.,57.92,13.65,46.68,Dent,54,352,263,527
312,part_312.jpg,Injection-molded plastic part with smooth surface and consistent color.,60.15,11.81,30.92,,0,0,0,0
313,part_313.jpg,Surface shows scuffs and paint wear concentrated near bolt area.,59.53,13.65,41.47,Paint_Wear,421,362,554,556
314,part_314.jpg,Chrome-plated component with uniform finish and no visible defects.,59.27,11.44,34.15,,0,0,0,0
315,part_315.jpg,Injection-molded plastic part with smooth surface and consistent color.,54.27,8.27,41.73,,0,0,0,0
316,part_316.jpg,Polished steel connector with intact threads and no deformation.,59.87,8.66,43.79,,0,0,0,0
317,part_317.jpg,Aluminum casing showing even machining marks and no corrosion.,53.58,9.46,37.8,,0,0,0,0
318,part_318.jpg,Mounting hole missing bolt; loose gap visible near seam.,62.26,13.76,45.84,Missing_Bolt,430,394,710,551
319,part_319.jpg,Injection-molded plastic part with smooth surface and consistent color.,60.98,12.04,36.34,,0,0,0,0
320,part_320.jpg,Chrome-plated component with uniform finish and no visible defects.,54.25,8.9,43.73,,0,0,0,0
321,part_321.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",54.87,11.99,39.58,Missing_Bolt,424,59,703,248
322,part_322.jpg,Polished steel connector with intact threads and no deformation.,62.94,13.42,42.6,,0,0,0,0
323,part_323.jpg,Aluminum casing showing even machining marks and no corrosion.,56.41,13.24,35.01,,0,0,0,0
324,part_324.jpg,Injection-molded plastic part with smooth surface and consistent color.,59.28,9.36,40.83,,0,0,0,0
325,part_325.jpg,Injection-molded plastic part with smooth surface and consistent color.,53.26,8.34,45.06,,0,0,0,0
326,part_326.jpg,Structural warp visible as misaligned edges; distortion area ~1.76%.,58.39,14.82,50.65,Warp,604,235,738,298
327,part_327.jpg,Injection-molded plastic part with smooth surface and consistent color.,62.68,8.8,37.2,,0,0,0,0
328,part_328.jpg,Polished steel connector with intact threads and no deformation.,54.11,10.15,41.03,,0,0,0,0
329,part_329.jpg,Surface scratch marks concentrated in the central region.,57.65,12.09,36.77,Scratch,65,235,191,351
330,part_330.jpg,Chrome-plated component with uniform finish and no visible defects.,63.12,7.67,37.33,,0,0,0,0
331,part_331.jpg,Chrome-plated component with uniform finish and no visible defects.,57.65,12.09,38.82,,0,0,0,0
332,part_332.jpg,Visible surface crack extending across component edge; crack region ~5.75%.,58.16,14.24,43.37,Crack,511,217,645,423
333,part_333.jpg,Polished steel connector with intact threads and no deformation.,56.65,8.54,37.35,,0,0,0,0
334,part_334.jpg,Multiple scratches along the surface; linear abrasions visible.,56.43,11.32,50.9,Scratch,428,266,557,442
335,part_335.jpg,Polished steel connector with intact threads and no deformation.,57.01,9.67,47.13,,0,0,0,0
336,part_336.jpg,Polished steel connector with intact threads and no deformation.,65.45,12.12,40.99,,0,0,0,0
337,part_337.jpg,Polished steel connector with intact threads and no deformation.,58.06,7.97,40.67,,0,0,0,0
338,part_338.jpg,Impact dent on casing visible as concave distortion along the outer edge.,64.47,16.62,53.33,Dent,615,377,742,516
339,part_339.jpg,Chrome-plated component with uniform finish and no visible defects.,55.97,11.19,41.92,,0,0,0,0
340,part_340.jpg,Injection-molded plastic part with smooth surface and consistent color.,71.94,9.96,33.37,,0,0,0,0
341,part_341.jpg,"Hairline fracture near mounting hole, crack length notable in image.",63.92,12.62,52.78,Crack,164,43,431,104
342,part_342.jpg,Burn or thermal discoloration present near connector; charred area ~8.98%.,74.13,12.08,43.05,Burn_Mark,79,124,345,286
343,part_343.jpg,Chrome-plated component with uniform finish and no visible defects.,60.98,10.19,38.15,,0,0,0,0
344,part_344.jpg,Polished steel connector with intact threads and no deformation.,53.02,9.45,35.57,,0,0,0,0
345,part_345.jpg,Aluminum casing showing even machining marks and no corrosion.,63.87,7.19,40.5,,0,0,0,0
346,part_346.jpg,Injection-molded plastic part with smooth surface and consistent color.,61.34,2.1,41.21,,0,0,0,0
347,part_347.jpg,Injection-molded plastic part with smooth surface and consistent color.,59.52,15.12,41.3,,0,0,0,0
348,part_348.jpg,Injection-molded plastic part with smooth surface and consistent color.,58.55,12.54,32.88,,0,0,0,0
349,part_349.jpg,Aluminum casing showing even machining marks and no corrosion.,60.19,8.9,36.8,,0,0,0,0
350,part_350.jpg,Impact dent on casing visible as concave distortion along the outer edge.,60.53,12.18,41.21,Dent,518,450,696,514
351,part_351.jpg,Surface scratch marks concentrated in the central region.,63.28,12.09,44.65,Scratch,541,103,753,306
352,part_352.jpg,Injection-molded plastic part with smooth surface and consistent color.,64.37,9.0,34.64,,0,0,0,0
353,part_353.jpg,Aluminum casing showing even machining marks and no corrosion.,73.79,7.52,34.25,,0,0,0,0
354,part_354.jpg,Impact dent on casing visible as concave distortion along the outer edge.,64.68,9.2,39.55,Dent,211,75,297,264
355,part_355.jpg,Multiple scratches along the surface; linear abrasions visible.,62.07,9.71,41.73,Scratch,225,26,386,215
356,part_356.jpg,Mounting hole missing bolt; loose gap visible near seam.,60.97,10.81,42.54,Missing_Bolt,463,274,529,466
357,part_357.jpg,Severe surface corrosion with flaking detected in region of interest.,58.02,9.78,39.86,Corrosion,20,257,266,430
358,part_358.jpg,Impact dent on casing visible as concave distortion along the outer edge.,67.52,10.05,54.0,Dent,433,348,697,407
359,part_359.jpg,Polished steel connector with intact threads and no deformation.,60.92,6.6,41.85,,0,0,0,0
360,part_360.jpg,Aluminum casing showing even machining marks and no corrosion.,69.21,11.58,40.46,,0,0,0,0
361,part_361.jpg,Injection-molded plastic part with smooth surface and consistent color.,59.09,10.9,34.27,,0,0,0,0
362,part_362.jpg,Chrome-plated component with uniform finish and no visible defects.,50.23,7.32,42.29,,0,0,0,0
363,part_363.jpg,Aluminum casing showing even machining marks and no corrosion.,57.73,8.81,48.39,,0,0,0,0
364,part_364.jpg,Polished steel connector with intact threads and no deformation.,64.97,10.44,40.77,,0,0,0,0
365,part_365.jpg,Chrome-plated component with uniform finish and no visible defects.,52.19,9.09,40.33,,0,0,0,0
366,part_366.jpg,Localized corrosion and pitting around weld joint; visible pitting area ~5.73%.,66.76,12.74,43.72,Corrosion,208,43,381,202
367,part_367.jpg,Polished steel connector with intact threads and no deformation.,55.4,4.87,41.12,,0,0,0,0
368,part_368.jpg,Chrome-plated component with uniform finish and no visible defects.,68.0,7.69,50.56,,0,0,0,0
369,part_369.jpg,Visible surface crack extending across component edge; crack region ~1.03%.,57.46,12.69,41.72,Crack,232,349,308,414
370,part_370.jpg,Metal housing showing rust patches near bolts (approx 4.17% of image).,60.59,12.45,45.39,Rust,212,227,456,309
371,part_371.jpg,Metal housing showing rust patches near bolts (approx 6.89% of image).,52.49,10.31,38.58,Rust,67,370,345,489
372,part_372.jpg,Polished steel connector with intact threads and no deformation.,61.31,10.47,43.9,,0,0,0,0
373,part_373.jpg,Injection-molded plastic part with smooth surface and consistent color.,62.18,13.69,44.7,,0,0,0,0
374,part_374.jpg,Surface shows heat damage and dark soot near key joints.,64.94,12.27,53.25,Burn_Mark,220,185,455,319
375,part_375.jpg,Chrome-plated component with uniform finish and no visible defects.,58.92,8.99,59.82,,0,0,0,0
376,part_376.jpg,Polished steel connector with intact threads and no deformation.,66.09,12.09,47.66,,0,0,0,0
377,part_377.jpg,Polished steel connector with intact threads and no deformation.,66.1,10.86,45.41,,0,0,0,0
378,part_378.jpg,Surface shows heat damage and dark soot near key joints.,82.91,12.78,38.8,Burn_Mark,29,163,235,296
379,part_379.jpg,Polished steel connector with intact threads and no deformation.,64.06,11.51,28.62,,0,0,0,0
380,part_380.jpg,"Hairline fracture near mounting hole, crack length notable in image.",53.27,12.68,43.82,Crack,454,247,658,432
381,part_381.jpg,Aluminum casing showing even machining marks and no corrosion.,66.46,17.03,30.82,,0,0,0,0
382,part_382.jpg,Polished steel connector with intact threads and no deformation.,65.42,11.42,38.47,,0,0,0,0
383,part_383.jpg,Injection-molded plastic part with smooth surface and consistent color.,60.78,7.6,39.71,,0,0,0,0
384,part_384.jpg,Multiple scratches along the surface; linear abrasions visible.,55.9,10.79,41.52,Scratch,481,369,725,557
385,part_385.jpg,Injection-molded plastic part with smooth surface and consistent color.,61.05,6.12,47.35,,0,0,0,0
386,part_386.jpg,Polished steel connector with intact threads and no deformation.,67.09,10.22,34.94,,0,0,0,0
387,part_387.jpg,Chrome-plated component with uniform finish and no visible defects.,61.28,10.5,46.27,,0,0,0,0
388,part_388.jpg,Injection-molded plastic part with smooth surface and consistent color.,58.11,5.21,35.53,,0,0,0,0
389,part_389.jpg,Localized corrosion and pitting around weld joint; visible pitting area ~1.27%.,53.45,11.03,48.46,Corrosion,537,195,624,265
390,part_390.jpg,Injection-molded plastic part with smooth surface and consistent color.,61.01,10.82,36.78,,0,0,0,0
391,part_391.jpg,Injection-molded plastic part with smooth surface and consistent color.,52.4,8.77,42.51,,0,0,0,0
392,part_392.jpg,Severe surface corrosion with flaking detected in region of interest.,63.95,10.73,50.37,Corrosion,511,107,756,261
393,part_393.jpg,Injection-molded plastic part with smooth surface and consistent color.,59.71,7.21,40.93,,0,0,0,0
394,part_394.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",56.4,15.62,49.99,Missing_Bolt,207,372,442,559
395,part_395.jpg,Part shows bending and warpage under inspection in image.,71.47,13.85,48.02,Warp,369,221,605,333
396,part_396.jpg,Polished steel connector with intact threads and no deformation.,67.61,7.64,39.97,,0,0,0,0
397,part_397.jpg,Polished steel connector with intact threads and no deformation.,60.34,6.91,43.05,,0,0,0,0
398,part_398.jpg,Polished steel connector with intact threads and no deformation.,64.82,9.11,40.59,,0,0,0,0
399,part_399.jpg,"Corroded surface with brown oxidization around seams, visible area ~2.44%.",65.97,9.02,39.81,Rust,161,508,395,558
400,part_400.jpg,Aluminum casing showing even machining marks and no corrosion.,66.6,11.58,43.85,,0,0,0,0
401,part_401.jpg,Part shows bending and warpage under inspection in image.,71.18,12.66,47.33,Warp,342,453,563,521
402,part_402.jpg,"Hairline fracture near mounting hole, crack length notable in image.",64.4,13.58,41.96,Crack,503,327,650,532
403,part_403.jpg,Impact dent on casing visible as concave distortion along the outer edge.,53.72,13.26,30.64,Dent,407,416,624,528
404,part_404.jpg,Chrome-plated component with uniform finish and no visible defects.,62.18,6.26,40.94,,0,0,0,0
405,part_405.jpg,Aluminum casing showing even machining marks and no corrosion.,57.85,9.58,46.5,,0,0,0,0
406,part_406.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",53.69,17.03,48.1,Missing_Bolt,454,57,539,176
407,part_407.jpg,Polished steel connector with intact threads and no deformation.,59.82,11.24,35.25,,0,0,0,0
408,part_408.jpg,Injection-molded plastic part with smooth surface and consistent color.,55.08,10.48,45.18,,0,0,0,0
409,part_409.jpg,Surface scratch marks concentrated in the central region.,69.81,9.57,38.44,Scratch,120,328,387,510
410,part_410.jpg,"Hairline fracture near mounting hole, crack length notable in image.",66.02,12.7,45.83,Crack,208,21,361,95
411,part_411.jpg,Polished steel connector with intact threads and no deformation.,60.3,8.63,41.19,,0,0,0,0
412,part_412.jpg,Dented outer rim with localized deformation approx 6.21% area.,60.79,15.54,50.4,Dent,121,394,331,536
413,part_413.jpg,Polished steel connector with intact threads and no deformation.,69.55,12.15,45.18,,0,0,0,0
414,part_414.jpg,Polished steel connector with intact threads and no deformation.,52.2,15.16,44.14,,0,0,0,0
415,part_415.jpg,Surface shows scuffs and paint wear concentrated near bolt area.,59.62,8.48,37.66,Paint_Wear,311,335,502,521
416,part_416.jpg,Severe surface corrosion with flaking detected in region of interest.,54.52,9.47,27.29,Corrosion,341,208,586,335
417,part_417.jpg,Localized corrosion and pitting around weld joint; visible pitting area ~2.26%.,62.05,8.76,51.21,Corrosion,256,321,369,417
418,part_418.jpg,Injection-molded plastic part with smooth surface and consistent color.,55.78,10.65,38.53,,0,0,0,0
419,part_419.jpg,Polished steel connector with intact threads and no deformation.,57.71,10.24,45.36,,0,0,0,0
420,part_420.jpg,Surface shows heat damage and dark soot near key joints.,66.69,10.65,53.16,Burn_Mark,482,403,654,521
421,part_421.jpg,Polished steel connector with intact threads and no deformation.,56.6,10.57,38.45,,0,0,0,0
422,part_422.jpg,Burn or thermal discoloration present near connector; charred area ~7.62%.,83.73,13.97,45.74,Burn_Mark,59,170,240,372
423,part_423.jpg,Aluminum casing showing even machining marks and no corrosion.,54.48,11.94,42.62,,0,0,0,0
424,part_424.jpg,Aluminum casing showing even machining marks and no corrosion.,55.71,9.89,35.31,,0,0,0,0
425,part_425.jpg,Polished steel connector with intact threads and no deformation.,63.78,10.45,39.51,,0,0,0,0
426,part_426.jpg,Impact dent on casing visible as concave distortion along the outer edge.,59.65,11.16,40.17,Dent,382,365,532,546
427,part_427.jpg,Polished steel connector with intact threads and no deformation.,62.7,12.55,32.87,,0,0,0,0
428,part_428.jpg,Polished steel connector with intact threads and no deformation.,56.62,13.18,40.51,,0,0,0,0
429,part_429.jpg,Paint chipping and abrasion exposing bare metal over ~4.81% of surface.,51.69,11.12,44.39,Paint_Wear,94,389,310,496
430,part_430.jpg,Aluminum casing showing even machining marks and no corrosion.,63.46,6.9,35.85,,0,0,0,0
431,part_431.jpg,"Hairline fracture near mounting hole, crack length notable in image.",61.96,12.67,42.92,Crack,53,256,119,448
432,part_432.jpg,Injection-molded plastic part with smooth surface and consistent color.,63.07,10.45,48.42,,0,0,0,0
433,part_433.jpg,Surface scratch marks concentrated in the central region.,57.21,8.96,47.08,Scratch,554,291,772,436
434,part_434.jpg,Injection-molded plastic part with smooth surface and consistent color.,58.54,11.86,42.81,,0,0,0,0
435,part_435.jpg,Injection-molded plastic part with smooth surface and consistent color.,58.5,9.47,39.75,,0,0,0,0
436,part_436.jpg,Chrome-plated component with uniform finish and no visible defects.,59.56,9.84,31.22,,0,0,0,0
437,part_437.jpg,Polished steel connector with intact threads and no deformation.,57.42,9.12,47.06,,0,0,0,0
438,part_438.jpg,Injection-molded plastic part with smooth surface and consistent color.,66.0,10.53,44.71,,0,0,0,0
439,part_439.jpg,Chrome-plated component with uniform finish and no visible defects.,51.1,9.95,34.26,,0,0,0,0
440,part_440.jpg,Surface scratch marks concentrated in the central region.,59.61,7.69,47.67,Scratch,399,57,562,244
441,part_441.jpg,Structural warp visible as misaligned edges; distortion area ~2.69%.,67.96,9.39,42.99,Warp,436,449,564,550
442,part_442.jpg,Visible surface crack extending across component edge; crack region ~2.49%.,55.0,12.47,45.28,Crack,312,273,400,409
443,part_443.jpg,Aluminum casing showing even machining marks and no corrosion.,51.7,6.98,37.71,,0,0,0,0
444,part_444.jpg,Metal housing showing rust patches near bolts (approx 1.65% of image).,62.62,6.97,41.6,Rust,523,338,610,429
445,part_445.jpg,Metal housing showing rust patches near bolts (approx 4.16% of image).,64.7,5.12,44.42,Rust,391,136,486,346
446,part_446.jpg,"Corroded surface with brown oxidization around seams, visible area ~4.77%.",48.86,2.2,37.96,Rust,426,36,592,174
447,part_447.jpg,Polished steel connector with intact threads and no deformation.,61.19,13.63,45.42,,0,0,0,0
448,part_448.jpg,Severe surface corrosion with flaking detected in region of interest.,63.43,10.7,41.48,Corrosion,436,280,630,403
449,part_449.jpg,Surface shows heat damage and dark soot near key joints.,65.35,8.61,44.94,Burn_Mark,548,137,716,265
450,part_450.jpg,Injection-molded plastic part with smooth surface and consistent color.,63.96,13.31,44.41,,0,0,0,0
451,part_451.jpg,Injection-molded plastic part with smooth surface and consistent color.,55.98,9.64,45.62,,0,0,0,0
452,part_452.jpg,"Hairline fracture near mounting hole, crack length notable in image.",59.06,13.77,53.67,Crack,131,311,403,503
453,part_453.jpg,Polished steel connector with intact threads and no deformation.,55.7,4.9,36.05,,0,0,0,0
454,part_454.jpg,Aluminum casing showing even machining marks and no corrosion.,67.69,8.25,33.57,,0,0,0,0
455,part_455.jpg,Dented outer rim with localized deformation approx 8.74% area.,51.6,12.0,38.02,Dent,41,190,263,379
456,part_456.jpg,Polished steel connector with intact threads and no deformation.,65.6,10.15,36.21,,0,0,0,0
457,part_457.jpg,Chrome-plated component with uniform finish and no visible defects.,65.25,8.0,43.75,,0,0,0,0
458,part_458.jpg,Polished steel connector with intact threads and no deformation.,69.19,13.53,41.49,,0,0,0,0
459,part_459.jpg,Polished steel connector with intact threads and no deformation.,66.68,10.59,43.26,,0,0,0,0
460,part_460.jpg,Chrome-plated component with uniform finish and no visible defects.,52.68,9.55,38.7,,0,0,0,0
461,part_461.jpg,Severe surface corrosion with flaking detected in region of interest.,66.46,13.01,40.67,Corrosion,69,527,223,574
462,part_462.jpg,Visible surface crack extending across component edge; crack region ~5.56%.,69.35,9.47,44.62,Crack,231,199,459,316
463,part_463.jpg,Structural warp visible as misaligned edges; distortion area ~7.04%.,63.63,14.76,49.86,Warp,445,332,638,507
464,part_464.jpg,Injection-molded plastic part with smooth surface and consistent color.,54.25,12.73,37.27,,0,0,0,0
465,part_465.jpg,Chrome-plated component with uniform finish and no visible defects.,59.11,8.5,42.19,,0,0,0,0
466,part_466.jpg,Injection-molded plastic part with smooth surface and consistent color.,53.67,4.23,42.7,,0,0,0,0
467,part_467.jpg,Polished steel connector with intact threads and no deformation.,58.68,10.26,35.33,,0,0,0,0
468,part_468.jpg,Aluminum casing showing even machining marks and no corrosion.,61.58,9.45,36.66,,0,0,0,0
469,part_469.jpg,Surface scratch marks concentrated in the central region.,54.84,10.28,40.4,Scratch,429,121,637,229
470,part_470.jpg,Paint chipping and abrasion exposing bare metal over ~6.2% of surface.,53.55,13.75,34.84,Paint_Wear,60,383,252,538
471,part_471.jpg,Localized corrosion and pitting around weld joint; visible pitting area ~4.65%.,53.65,12.09,48.07,Corrosion,495,86,650,230
472,part_472.jpg,Polished steel connector with intact threads and no deformation.,62.82,8.05,44.31,,0,0,0,0
473,part_473.jpg,Mounting hole missing bolt; loose gap visible near seam.,60.07,21.84,46.09,Missing_Bolt,347,417,604,507
474,part_474.jpg,Injection-molded plastic part with smooth surface and consistent color.,59.81,10.27,41.87,,0,0,0,0
475,part_475.jpg,Injection-molded plastic part with smooth surface and consistent color.,57.88,10.76,36.97,,0,0,0,0
476,part_476.jpg,Injection-molded plastic part with smooth surface and consistent color.,56.28,12.58,41.12,,0,0,0,0
477,part_477.jpg,Injection-molded plastic part with smooth surface and consistent color.,52.45,14.53,42.14,,0,0,0,0
478,part_478.jpg,Injection-molded plastic part with smooth surface and consistent color.,52.47,11.84,38.32,,0,0,0,0
479,part_479.jpg,"Hairline fracture near mounting hole, crack length notable in image.",63.92,17.8,45.43,Crack,439,347,695,441
480,part_480.jpg,Aluminum casing showing even machining marks and no corrosion.,54.08,16.57,44.43,,0,0,0,0
481,part_481.jpg,Visible surface crack extending across component edge; crack region ~2.62%.,67.91,12.63,48.68,Crack,364,26,445,181
482,part_482.jpg,Multiple scratches along the surface; linear abrasions visible.,62.57,5.81,44.64,Scratch,479,151,726,283
483,part_483.jpg,Dented outer rim with localized deformation approx 10.16% area.,60.07,9.18,45.65,Dent,111,241,376,425
484,part_484.jpg,Paint chipping and abrasion exposing bare metal over ~9.62% of surface.,47.53,8.67,31.59,Paint_Wear,474,245,695,454
485,part_485.jpg,"Fastener absent from bolt hole, leaving exposed threaded cavity.",60.92,12.08,41.32,Missing_Bolt,430,271,588,419
486,part_486.jpg,Polished steel connector with intact threads and no deformation.,64.07,10.2,41.32,,0,0,0,0
487,part_487.jpg,"Corroded surface with brown oxidization around seams, visible area ~3.12%.",64.96,9.31,47.37,Rust,377,223,502,343
488,part_488.jpg,Part shows bending and warpage under inspection in image.,60.42,14.29,41.66,Warp,53,364,331,472
489,part_489.jpg,Chrome-plated component with uniform finish and no visible defects.,62.12,12.25,35.9,,0,0,0,0
490,part_490.jpg,Metal housing showing rust patches near bolts (approx 3.06% of image).,63.84,10.43,41.82,Rust,235,501,488,559
491,part_491.jpg,Aluminum casing showing even machining marks and no corrosion.,66.28,12.54,45.01,,0,0,0,0
492,part_492.jpg,Polished steel connector with intact threads and no deformation.,59.76,11.87,45.53,,0,0,0,0
493,part_493.jpg,Injection-molded plastic part with smooth surface and consistent color.,65.97,7.15,40.75,,0,0,0,0
494,part_494.jpg,Surface scratch marks concentrated in the central region.,59.85,13.81,35.94,Scratch,298,148,519,227
495,part_495.jpg,Mounting hole missing bolt; loose gap visible near seam.,57.89,14.33,49.33,Missing_Bolt,318,413,555,466
496,part_496.jpg,Burn or thermal discoloration present near connector; charred area ~0.75%.,73.6,12.58,40.04,Burn_Mark,658,263,735,310
497,part_497.jpg,Metal housing showing rust patches near bolts (approx 1.98% of image).,61.38,8.69,38.89,Rust,287,208,431,274
498,part_498.jpg,Polished steel connector with intact threads and no deformation.,70.21,8.19,34.28,,0,0,0,0
499,part_499.jpg,Polished steel connector with intact threads and no deformation.,61.38,11.17,37.28,,0,0,0,0
500,part_500.jpg,Injection-molded plastic part with smooth surface and consistent color.,66.77,7.67,35.56,,0,0,0,0
